task;learner;optimizer;constants;expression;surrogate_score
9964;xgboost;optimistic_random_search_4;False;100 replications;0.9700633276411275
9964;xgboost;optimistic_random_search_8;False;100 replications;0.9854411736189701
9964;xgboost;optimistic_random_search_16;False;100 replications;0.9931666085375583
9964;xgboost;optimistic_random_search_32;False;100 replications;0.9961881248004418
14970;svm;optimistic_random_search_2;False;100 replications;0.8552596373461987
14970;svm;optimistic_random_search_4;False;100 replications;0.9893332549268129
14970;svm;optimistic_random_search_8;False;100 replications;0.9922182548510627
14970;svm;optimistic_random_search_16;False;100 replications;0.9955079083482917
14970;svm;optimistic_random_search_32;False;100 replications;0.9971648490765255
10101;xgboost;optimistic_random_search_2;False;100 replications;0.9954432656546506
10101;xgboost;optimistic_random_search_4;False;100 replications;0.9978744189819975
10101;xgboost;optimistic_random_search_8;False;100 replications;0.9987835692842006
10101;xgboost;optimistic_random_search_16;False;100 replications;0.9994566463133877
10101;xgboost;optimistic_random_search_32;False;100 replications;0.9996964708456617
3022;xgboost;optimistic_random_search_2;False;100 replications;0.9501661061102188
3022;xgboost;optimistic_random_search_4;False;100 replications;0.9567306049101489
3022;xgboost;optimistic_random_search_8;False;100 replications;0.9707069570896465
3022;xgboost;optimistic_random_search_16;False;100 replications;0.9806732073693618
3022;xgboost;optimistic_random_search_32;False;100 replications;0.9889774594093896
146824;rpart;optimistic_random_search_2;False;100 replications;0.8164954235319416
146824;rpart;optimistic_random_search_4;False;100 replications;0.9350771951996417
146824;rpart;optimistic_random_search_8;False;100 replications;0.9633100125186747
146824;rpart;optimistic_random_search_16;False;100 replications;0.9727493269053411
146824;rpart;optimistic_random_search_32;False;100 replications;0.9789434426648654
167141;rpart;optimistic_random_search_2;False;100 replications;0.8206716362432437
167141;rpart;optimistic_random_search_4;False;100 replications;0.896093306633508
167141;rpart;optimistic_random_search_8;False;100 replications;0.9477363016566476
167141;rpart;optimistic_random_search_16;False;100 replications;0.9670894484668381
167141;rpart;optimistic_random_search_32;False;100 replications;0.9799021682087169
32;rf;optimistic_random_search_2;False;100 replications;0.9205043340775072
32;rf;optimistic_random_search_4;False;100 replications;0.9502353266945228
32;rf;optimistic_random_search_8;False;100 replications;0.9700788671755292
32;rf;optimistic_random_search_16;False;100 replications;0.9758029883839928
32;rf;optimistic_random_search_32;False;100 replications;0.9839643069313858
190411;xgboost;optimistic_random_search_2;False;100 replications;0.9881425404739216
190411;xgboost;optimistic_random_search_4;False;100 replications;0.9935375923277051
190411;xgboost;optimistic_random_search_8;False;100 replications;0.9961626850191689
190411;xgboost;optimistic_random_search_16;False;100 replications;0.9977292267659095
190411;xgboost;optimistic_random_search_32;False;100 replications;0.9986212375530407
3021;xgboost;optimistic_random_search_2;False;100 replications;0.975410658405699
3021;xgboost;optimistic_random_search_4;False;100 replications;0.9875953228526778
3021;xgboost;optimistic_random_search_8;False;100 replications;0.992252550904542
3021;xgboost;optimistic_random_search_16;False;100 replications;0.9947316660095419
3021;xgboost;optimistic_random_search_32;False;100 replications;0.996824969308392
3549;xgboost;optimistic_random_search_2;False;100 replications;0.510196632221199
3549;xgboost;optimistic_random_search_4;False;100 replications;0.7452984693946776
3549;xgboost;optimistic_random_search_8;False;100 replications;0.8934513419242197
3549;xgboost;optimistic_random_search_16;False;100 replications;0.9559656525129623
3549;xgboost;optimistic_random_search_32;False;100 replications;0.9772011679908112
9978;rf;optimistic_random_search_2;False;100 replications;0.9860074444368516
9978;rf;optimistic_random_search_4;False;100 replications;0.9892703368372778
9978;rf;optimistic_random_search_8;False;100 replications;0.9922228082780485
9978;rf;optimistic_random_search_16;False;100 replications;0.9943202127429536
9978;rf;optimistic_random_search_32;False;100 replications;0.9954214788063177
168868;xgboost;optimistic_random_search_2;False;100 replications;0.990071021429547
168868;xgboost;optimistic_random_search_4;False;100 replications;0.9972711820429195
168868;xgboost;optimistic_random_search_8;False;100 replications;0.9986125343926531
168868;xgboost;optimistic_random_search_16;False;100 replications;0.9995002513329014
168868;xgboost;optimistic_random_search_32;False;100 replications;0.9996838882384752
22;glmnet;optimistic_random_search_2;False;100 replications;0.5623060890017998
22;glmnet;optimistic_random_search_4;False;100 replications;0.8295962027690996
22;glmnet;optimistic_random_search_8;False;100 replications;0.9434475485854474
22;glmnet;optimistic_random_search_16;False;100 replications;0.9811678968150013
22;glmnet;optimistic_random_search_32;False;100 replications;0.991196620182872
168329;rpart;optimistic_random_search_2;False;100 replications;0.9712123797539672
168329;rpart;optimistic_random_search_4;False;100 replications;0.985743634532799
168329;rpart;optimistic_random_search_8;False;100 replications;0.9967481048717997
168329;rpart;optimistic_random_search_16;False;100 replications;0.9977951324971651
168329;rpart;optimistic_random_search_32;False;100 replications;0.9983052193561727
12;svm;optimistic_random_search_2;False;100 replications;0.8176634218997297
12;svm;optimistic_random_search_4;False;100 replications;0.9560709485637523
12;svm;optimistic_random_search_8;False;100 replications;0.9936132719694011
12;svm;optimistic_random_search_16;False;100 replications;0.994865110836132
12;svm;optimistic_random_search_32;False;100 replications;0.9959711631736909
125922;rpart;optimistic_random_search_2;False;100 replications;0.8267588497020824
125922;rpart;optimistic_random_search_4;False;100 replications;0.94300759259935
125922;rpart;optimistic_random_search_8;False;100 replications;0.9720834498436461
125922;rpart;optimistic_random_search_16;False;100 replications;0.9809302537483845
125922;rpart;optimistic_random_search_32;False;100 replications;0.9882152403706739
167124;rf;optimistic_random_search_2;False;100 replications;0.990582837417546
167124;rf;optimistic_random_search_4;False;100 replications;0.9924322464691191
167124;rf;optimistic_random_search_8;False;100 replications;0.9946844030595708
167124;rf;optimistic_random_search_16;False;100 replications;0.9959848584270655
167124;rf;optimistic_random_search_32;False;100 replications;0.9968850021912045
9976;rpart;optimistic_random_search_2;False;100 replications;0.9849141562397302
9976;rpart;optimistic_random_search_4;False;100 replications;0.9914223436625232
9976;rpart;optimistic_random_search_8;False;100 replications;0.9955468527513034
9976;rpart;optimistic_random_search_16;False;100 replications;0.9966262685940683
9976;rpart;optimistic_random_search_32;False;100 replications;0.9974307087967091
9950;xgboost;optimistic_random_search_2;False;100 replications;0.9422313079392707
9950;xgboost;optimistic_random_search_4;False;100 replications;0.9455759371975253
9950;xgboost;optimistic_random_search_8;False;100 replications;0.9643746144868587
9950;xgboost;optimistic_random_search_16;False;100 replications;0.9829757125563892
9950;xgboost;optimistic_random_search_32;False;100 replications;0.9909130214747168
3021;svm;optimistic_random_search_2;False;100 replications;0.9786719681873741
3021;svm;optimistic_random_search_4;False;100 replications;0.9854590935729306
3021;svm;optimistic_random_search_8;False;100 replications;0.9894056094052971
3021;svm;optimistic_random_search_16;False;100 replications;0.9937659794414451
3021;svm;optimistic_random_search_32;False;100 replications;0.9960454268108814
9986;knn;optimistic_random_search_2;False;100 replications;0.8894692305468367
9986;knn;optimistic_random_search_4;False;100 replications;0.9900715609161275
9986;knn;optimistic_random_search_8;False;100 replications;0.9991638137883023
9986;knn;optimistic_random_search_16;False;100 replications;0.9995406016344739
9986;knn;optimistic_random_search_32;False;100 replications;0.999735545113249
9986;rf;optimistic_random_search_2;False;100 replications;0.9120353453497987
9986;rf;optimistic_random_search_4;False;100 replications;0.9514037731889081
9986;rf;optimistic_random_search_8;False;100 replications;0.9679913085871898
9986;rf;optimistic_random_search_16;False;100 replications;0.9771043412151654
9986;rf;optimistic_random_search_32;False;100 replications;0.9857243324161448
15;rf;optimistic_random_search_2;False;100 replications;0.9522099576670192
15;rf;optimistic_random_search_4;False;100 replications;0.964628757072117
15;rf;optimistic_random_search_8;False;100 replications;0.9704399388441053
15;rf;optimistic_random_search_16;False;100 replications;0.9765994006788418
15;rf;optimistic_random_search_32;False;100 replications;0.9823756356264316
14970;rpart;optimistic_random_search_2;False;100 replications;0.8884498157880572
14970;rpart;optimistic_random_search_4;False;100 replications;0.9476260582610432
14970;rpart;optimistic_random_search_8;False;100 replications;0.96783678498538
14970;rpart;optimistic_random_search_16;False;100 replications;0.9793330999686708
14970;rpart;optimistic_random_search_32;False;100 replications;0.9833161453450074
58;rpart;optimistic_random_search_2;False;100 replications;0.9428589507215455
58;rpart;optimistic_random_search_4;False;100 replications;0.9835379852588155
58;rpart;optimistic_random_search_8;False;100 replications;0.9864347012320289
58;rpart;optimistic_random_search_16;False;100 replications;0.9928800703509516
58;rpart;optimistic_random_search_32;False;100 replications;0.9946314443852373
167140;svm;optimistic_random_search_2;False;100 replications;0.8738537884047184
167140;svm;optimistic_random_search_4;False;100 replications;0.9497980028570353
167140;svm;optimistic_random_search_8;False;100 replications;0.9782029520302709
167140;svm;optimistic_random_search_16;False;100 replications;0.9903261580095031
167140;svm;optimistic_random_search_32;False;100 replications;0.9943007660409953
12;xgboost;optimistic_random_search_2;False;100 replications;0.969523810657812
12;xgboost;optimistic_random_search_4;False;100 replications;0.9830960060071753
12;xgboost;optimistic_random_search_8;False;100 replications;0.9947411369300887
12;xgboost;optimistic_random_search_16;False;100 replications;0.9977617848672251
12;xgboost;optimistic_random_search_32;False;100 replications;0.9987366865882865
3561;glmnet;optimistic_random_search_2;False;100 replications;0.39824659220990793
3561;glmnet;optimistic_random_search_4;False;100 replications;0.6237672126932012
3561;glmnet;optimistic_random_search_8;False;100 replications;0.816576569193712
3561;glmnet;optimistic_random_search_16;False;100 replications;0.9464549094658892
3561;glmnet;optimistic_random_search_32;False;100 replications;0.9800772484079642
3493;knn;optimistic_random_search_2;False;100 replications;0.9841290409776177
3493;knn;optimistic_random_search_4;False;100 replications;0.9960668836608211
3493;knn;optimistic_random_search_8;False;100 replications;0.9990433453381251
3493;knn;optimistic_random_search_16;False;100 replications;0.9994963841595335
3493;knn;optimistic_random_search_32;False;100 replications;0.9997169985438579
3510;glmnet;optimistic_random_search_2;False;100 replications;0.5659816365047565
3510;glmnet;optimistic_random_search_4;False;100 replications;0.7384184985057811
