endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(pow(expit(0.03695210590795196), truediv(m, 0.2498582600832944)), sub(add(rc, p), neg(xvar)), neg(expit(p)), pow(add(mcp, po), if_gt(m, xvar, 0.004333166999474731, mcp)));2.0;out;12.0;rpart;00bd25b3-4708-4b15-95cf-45a4276f9163;0.9224;random_search_300;9977.0
1.0;make_tuple(truediv(mcp, 320), min(54, n), min(po, 5), min(mcp, m));2.0;in;5.0;rpart;c7e39e68-9793-46bd-aecc-0ab58715b50e;0.874;random_search_300;3022.0
1.0;make_tuple(truediv(mcp, 320), min(54, n), min(po, 5), min(mcp, m));2.0;out;5.0;rpart;c7e39e68-9793-46bd-aecc-0ab58715b50e;0.9346;random_search_300;3022.0
1.0;make_tuple(pow(pow(m, 2), sub(mcp, 4)), add(add(mcp, po), expit(p)), pow(expit(m), mul(m, m)), neg(truediv(m, po)));2.0;in;12.0;rpart;b3439e0f-7b23-4810-b853-5652eaef4547;0.8784;random_search_300;22.0
1.0;make_tuple(pow(pow(m, 2), sub(mcp, 4)), add(add(mcp, po), expit(p)), pow(expit(m), mul(m, m)), neg(truediv(m, po)));2.0;out;12.0;rpart;b3439e0f-7b23-4810-b853-5652eaef4547;0.9781;random_search_300;22.0
1.0;make_tuple(mul(mcp, 0.0029299415462452558), add(mkd, po), mul(181, mkd), neg(mkd));2.0;in;5.0;rpart;a60a802a-d532-4ff9-b9a5-04227f790466;0.8756;random_search_300;9956.0
1.0;make_tuple(mul(mcp, 0.0029299415462452558), add(mkd, po), mul(181, mkd), neg(mkd));2.0;out;5.0;rpart;a60a802a-d532-4ff9-b9a5-04227f790466;0.916;random_search_300;9956.0
1.0;make_tuple(pow(0.06979980348267796, m), truediv(110, mcp), add(0.11302160894472164, mcp), expit(mcp));2.0;in;5.0;rpart;81e5c3fb-8d32-4ae9-8c3c-616f9e96bd06;0.8721;random_search_300;14969.0
1.0;make_tuple(pow(0.06979980348267796, m), truediv(110, mcp), add(0.11302160894472164, mcp), expit(mcp));2.0;out;5.0;rpart;81e5c3fb-8d32-4ae9-8c3c-616f9e96bd06;0.9825;random_search_300;14969.0
1.0;make_tuple(pow(0.045098247283202705, m), mul(n, p), expit(mcp), neg(n));2.0;in;5.0;rpart;03c53f1e-9bc4-44ee-bae6-920b7f66f96f;0.8716;random_search_300;14954.0
1.0;make_tuple(pow(0.045098247283202705, m), mul(n, p), expit(mcp), neg(n));2.0;out;5.0;rpart;03c53f1e-9bc4-44ee-bae6-920b7f66f96f;0.9225;random_search_300;14954.0
1.0;make_tuple(pow(mcp, 28), add(p, po), neg(po), truediv(rc, mcp));2.0;in;5.0;rpart;9ca2a2af-7aa7-48e5-9739-44cbf4ec8f7c;0.8747;random_search_300;14.0
1.0;make_tuple(pow(mcp, 28), add(p, po), neg(po), truediv(rc, mcp));2.0;out;5.0;rpart;9ca2a2af-7aa7-48e5-9739-44cbf4ec8f7c;0.9728;random_search_300;14.0
1.0;make_tuple(pow(0.050988302071588915, m), add(po, n), expit(n), max(mcp, xvar));2.0;in;5.0;rpart;46dff8b9-2e00-4f89-bbc7-9e564bc38bbe;0.8758;random_search_300;146800.0
1.0;make_tuple(pow(0.050988302071588915, m), add(po, n), expit(n), max(mcp, xvar));2.0;out;5.0;rpart;46dff8b9-2e00-4f89-bbc7-9e564bc38bbe;0.9822;random_search_300;146800.0
1.0;make_tuple(mul(expit(6), pow(mcp, 33)), max(add(n, rc), expit(n)), neg(max(m, po)), min(mul(n, xvar), max(mkd, xvar)));2.0;in;12.0;rpart;22bb599c-c8f1-4c2d-9177-11c2c6ff9dab;0.875;random_search_300;168908.0
1.0;make_tuple(mul(expit(6), pow(mcp, 33)), max(add(n, rc), expit(n)), neg(max(m, po)), min(mul(n, xvar), max(mkd, xvar)));2.0;out;12.0;rpart;22bb599c-c8f1-4c2d-9177-11c2c6ff9dab;0.7266;random_search_300;168908.0
1.0;make_tuple(mul(0.0036390531733551702, mcp), mul(p, 432), truediv(0.0016964459330966477, xvar), min(p, mkd));2.0;in;5.0;rpart;26de2ff7-6ce6-4c75-b468-d9e9004d32bc;0.8693;random_search_300;9950.0
1.0;make_tuple(mul(0.0036390531733551702, mcp), mul(p, 432), truediv(0.0016964459330966477, xvar), min(p, mkd));2.0;out;5.0;rpart;26de2ff7-6ce6-4c75-b468-d9e9004d32bc;0.9665;random_search_300;9950.0
1.0;make_tuple(truediv(truediv(mcp, 0.024139335349520084), add(n, p)), mul(neg(n), sub(rc, m)), neg(max(xvar, mcp)), max(pow(po, mkd), sub(0.0016278235719005434, m)));2.0;in;12.0;rpart;2e3aa170-441d-4f04-beca-8f10966c5724;0.8956;random_search_300;14970.0
1.0;make_tuple(truediv(truediv(mcp, 0.024139335349520084), add(n, p)), mul(neg(n), sub(rc, m)), neg(max(xvar, mcp)), max(pow(po, mkd), sub(0.0016278235719005434, m)));2.0;out;12.0;rpart;2e3aa170-441d-4f04-beca-8f10966c5724;0.9969;random_search_300;14970.0
1.0;make_tuple(mul(0.004056402191785245, mcp), add(m, po), pow(mkd, mkd), min(p, mkd));2.0;in;5.0;rpart;d41fad0a-1f8e-4009-86e6-ab5dcee76189;0.871;random_search_300;29.0
1.0;make_tuple(mul(0.004056402191785245, mcp), add(m, po), pow(mkd, mkd), min(p, mkd));2.0;out;5.0;rpart;d41fad0a-1f8e-4009-86e6-ab5dcee76189;0.9127;random_search_300;29.0
1.0;make_tuple(pow(truediv(25, 328), max(xvar, m)), sub(sub(n, mkd), sub(m, po)), mul(pow(15, mcp), if_gt(mcp, p, 58, mcp)), expit(expit(mkd)));2.0;in;12.0;rpart;f5c5c5b0-fbb8-4633-bca5-90b199a2d610;0.8846;random_search_300;41.0
1.0;make_tuple(pow(truediv(25, 328), max(xvar, m)), sub(sub(n, mkd), sub(m, po)), mul(pow(15, mcp), if_gt(mcp, p, 58, mcp)), expit(expit(mkd)));2.0;out;12.0;rpart;f5c5c5b0-fbb8-4633-bca5-90b199a2d610;0.9589;random_search_300;41.0
1.0;make_tuple(truediv(pow(po, mcp), add(po, n)), truediv(sub(n, xvar), add(m, xvar)), min(neg(mkd), expit(42)), truediv(sub(3, po), add(mcp, 0.0014333102898405352)));2.0;in;13.0;rpart;5ba871ac-4f44-4c91-9710-636385a90f8d;0.8824;random_search_300;6.0
1.0;make_tuple(truediv(pow(po, mcp), add(po, n)), truediv(sub(n, xvar), add(m, xvar)), min(neg(mkd), expit(42)), truediv(sub(3, po), add(mcp, 0.0014333102898405352)));2.0;out;13.0;rpart;5ba871ac-4f44-4c91-9710-636385a90f8d;0.9494;random_search_300;6.0
1.0;make_tuple(pow(0.12263892683020933, m), max(mcp, 31), neg(n), min(mcp, 994));2.0;in;5.0;rpart;f8ab424b-d87f-4562-99b7-8fb0b5366af6;0.874;random_search_300;3493.0
1.0;make_tuple(pow(0.12263892683020933, m), max(mcp, 31), neg(n), min(mcp, 994));2.0;out;5.0;rpart;f8ab424b-d87f-4562-99b7-8fb0b5366af6;0.4386;random_search_300;3493.0
1.0;make_tuple(truediv(mcp, n), mul(p, p), pow(96, mcp), min(0.0010385091209636412, n));2.0;in;5.0;rpart;e56a77c6-fcc1-4675-ae3d-6821eeaaced4;0.8692;random_search_300;3573.0
1.0;make_tuple(truediv(mcp, n), mul(p, p), pow(96, mcp), min(0.0010385091209636412, n));2.0;out;5.0;rpart;e56a77c6-fcc1-4675-ae3d-6821eeaaced4;0.9861;random_search_300;3573.0
1.0;make_tuple(truediv(add(mcp, mcp), if_gt(mcp, m, m, 417)), mul(if_gt(25, mcp, po, 4), mul(3, m)), max(add(xvar, 7), expit(0.013932565738070682)), expit(min(33, m)));2.0;in;12.0;rpart;e2464eaf-0741-485f-81de-a7a6d3674604;0.8755;random_search_300;168339.0
1.0;make_tuple(truediv(add(mcp, mcp), if_gt(mcp, m, m, 417)), mul(if_gt(25, mcp, po, 4), mul(3, m)), max(add(xvar, 7), expit(0.013932565738070682)), expit(min(33, m)));2.0;out;12.0;rpart;e2464eaf-0741-485f-81de-a7a6d3674604;0.8799;random_search_300;168339.0
1.0;make_tuple(mul(if_gt(m, rc, mcp, n), add(0.001505639858191809, 0.0011984297219964767)), max(add(mkd, p), pow(13, mcp)), mul(min(mcp, m), max(30, xvar)), pow(min(mkd, po), expit(0.016069090636925357)));2.0;in;13.0;rpart;0f834e21-2b14-4273-a3da-fcab6c647e12;0.876;random_search_300;168335.0
1.0;make_tuple(mul(if_gt(m, rc, mcp, n), add(0.001505639858191809, 0.0011984297219964767)), max(add(mkd, p), pow(13, mcp)), mul(min(mcp, m), max(30, xvar)), pow(min(mkd, po), expit(0.016069090636925357)));2.0;out;13.0;rpart;0f834e21-2b14-4273-a3da-fcab6c647e12;0.9078;random_search_300;168335.0
1.0;make_tuple(pow(0.052277030059872796, m), truediv(n, 0.00465409979299316), expit(n), min(0.008354245865950268, rc));2.0;in;5.0;rpart;565ed7b8-3f36-43a1-8743-21a030fa0bdf;0.8762;random_search_300;18.0
1.0;make_tuple(pow(0.052277030059872796, m), truediv(n, 0.00465409979299316), expit(n), min(0.008354245865950268, rc));2.0;out;5.0;rpart;565ed7b8-3f36-43a1-8743-21a030fa0bdf;0.9784;random_search_300;18.0
1.0;make_tuple(min(if_gt(m, m, xvar, 1), pow(0.050605267638323986, m)), max(truediv(m, mkd), expit(n)), max(pow(rc, mkd), neg(5)), expit(truediv(mcp, mkd)));2.0;in;12.0;rpart;3581d38d-f7d5-459b-b62f-4580af5d9c05;0.8797;random_search_300;146819.0
1.0;make_tuple(min(if_gt(m, m, xvar, 1), pow(0.050605267638323986, m)), max(truediv(m, mkd), expit(n)), max(pow(rc, mkd), neg(5)), expit(truediv(mcp, mkd)));2.0;out;12.0;rpart;3581d38d-f7d5-459b-b62f-4580af5d9c05;0.4227;random_search_300;146819.0
1.0;make_tuple(truediv(pow(0.042014220138991094, m), expit(mcp)), max(max(p, mcp), if_gt(p, 0.029908131990580338, 45, n)), if_gt(min(p, p), mul(mkd, mcp), neg(xvar), min(n, xvar)), expit(expit(n)));2.0;in;14.0;rpart;45638272-9cfb-481c-b7a9-5cda930628b2;0.8756;random_search_300;9986.0
1.0;make_tuple(truediv(pow(0.042014220138991094, m), expit(mcp)), max(max(p, mcp), if_gt(p, 0.029908131990580338, 45, n)), if_gt(min(p, p), mul(mkd, mcp), neg(xvar), min(n, xvar)), expit(expit(n)));2.0;out;14.0;rpart;45638272-9cfb-481c-b7a9-5cda930628b2;0.9895;random_search_300;9986.0
1.0;make_tuple(min(pow(mcp, 8), truediv(142, n)), if_gt(min(n, p), expit(0.9847801659240271), truediv(po, mkd), sub(mcp, mcp)), expit(truediv(0.017793527061838545, 0.018802831221695564)), neg(min(3, 0.0025304432564339733)));2.0;in;13.0;rpart;6bdccc04-3e9e-4410-9831-ac5c776a8146;0.8804;random_search_300;219.0
1.0;make_tuple(min(pow(mcp, 8), truediv(142, n)), if_gt(min(n, p), expit(0.9847801659240271), truediv(po, mkd), sub(mcp, mcp)), expit(truediv(0.017793527061838545, 0.018802831221695564)), neg(min(3, 0.0025304432564339733)));2.0;out;13.0;rpart;6bdccc04-3e9e-4410-9831-ac5c776a8146;0.7789;random_search_300;219.0
1.0;make_tuple(min(pow(0.05921123514509484, m), min(0.6631365913486506, p)), max(pow(mcp, m), max(rc, n)), min(truediv(mkd, po), min(mkd, n)), expit(max(po, rc)));2.0;in;12.0;rpart;361ea9f1-c7c2-49aa-a223-c4b6e3b1d7a4;0.874;random_search_300;9976.0
1.0;make_tuple(min(pow(0.05921123514509484, m), min(0.6631365913486506, p)), max(pow(mcp, m), max(rc, n)), min(truediv(mkd, po), min(mkd, n)), expit(max(po, rc)));2.0;out;12.0;rpart;361ea9f1-c7c2-49aa-a223-c4b6e3b1d7a4;0.9147;random_search_300;9976.0
1.0;make_tuple(pow(mcp, 33), mul(po, p), min(xvar, p), mul(m, xvar));2.0;in;5.0;rpart;ff03c5f0-bdf4-449c-9e4e-093f29124fc5;0.8714;random_search_300;12.0
1.0;make_tuple(pow(mcp, 33), mul(po, p), min(xvar, p), mul(m, xvar));2.0;out;5.0;rpart;ff03c5f0-bdf4-449c-9e4e-093f29124fc5;0.9908;random_search_300;12.0
1.0;make_tuple(pow(0.05183488602685864, m), add(n, m), expit(0.38562247754390205), neg(p));2.0;in;5.0;rpart;8f172c2a-31ef-4639-8bcc-cce37d40ca7b;0.8762;random_search_300;146820.0
1.0;make_tuple(pow(0.05183488602685864, m), add(n, m), expit(0.38562247754390205), neg(p));2.0;out;5.0;rpart;8f172c2a-31ef-4639-8bcc-cce37d40ca7b;0.95;random_search_300;146820.0
1.0;make_tuple(mul(mcp, 0.0029312552236562166), max(21, rc), expit(n), pow(mcp, mcp));2.0;in;5.0;rpart;78d4841d-3445-479b-9937-ad3b54edd698;0.875;random_search_300;168332.0
1.0;make_tuple(mul(mcp, 0.0029312552236562166), max(21, rc), expit(n), pow(mcp, mcp));2.0;out;5.0;rpart;78d4841d-3445-479b-9937-ad3b54edd698;0.9162;random_search_300;168332.0
1.0;make_tuple(pow(0.08308365696540337, m), max(p, mcp), expit(54), if_gt(0.018622775830691076, rc, xvar, 0.002942144155432304));2.0;in;5.0;rpart;0494f7ab-f61d-4f3f-a946-106a0b190647;0.872;random_search_300;168336.0
1.0;make_tuple(pow(0.08308365696540337, m), max(p, mcp), expit(54), if_gt(0.018622775830691076, rc, xvar, 0.002942144155432304));2.0;out;5.0;rpart;0494f7ab-f61d-4f3f-a946-106a0b190647;0.9367;random_search_300;168336.0
1.0;make_tuple(pow(0.06389685972356135, m), add(mkd, n), if_gt(xvar, mkd, rc, po), truediv(rc, p));2.0;in;5.0;rpart;b55bc85d-6ba5-4e48-b392-6f619316ee9e;0.8726;random_search_300;167140.0
1.0;make_tuple(pow(0.06389685972356135, m), add(mkd, n), if_gt(xvar, mkd, rc, po), truediv(rc, p));2.0;out;5.0;rpart;b55bc85d-6ba5-4e48-b392-6f619316ee9e;0.9944;random_search_300;167140.0
1.0;make_tuple(truediv(0.0037479089095279537, m), max(n, 5), sub(16, xvar), neg(po));2.0;in;5.0;rpart;b244a81d-5ca6-4d33-b4b0-42701a0408fe;0.8785;random_search_300;3918.0
1.0;make_tuple(truediv(0.0037479089095279537, m), max(n, 5), sub(16, xvar), neg(po));2.0;out;5.0;rpart;b244a81d-5ca6-4d33-b4b0-42701a0408fe;0.5507;random_search_300;3918.0
1.0;make_tuple(truediv(add(mcp, mkd), mul(0.046944397416734736, n)), mul(if_gt(n, rc, po, 0.1546417416971014), expit(5)), min(if_gt(mcp, p, 1, rc), neg(po)), add(add(mcp, xvar), max(xvar, mkd)));2.0;in;13.0;rpart;c28105ea-c91e-4ecb-94c2-a4fa44278787;0.8868;random_search_300;3481.0
1.0;make_tuple(truediv(add(mcp, mkd), mul(0.046944397416734736, n)), mul(if_gt(n, rc, po, 0.1546417416971014), expit(5)), min(if_gt(mcp, p, 1, rc), neg(po)), add(add(mcp, xvar), max(xvar, mkd)));2.0;out;13.0;rpart;c28105ea-c91e-4ecb-94c2-a4fa44278787;0.9941;random_search_300;3481.0
1.0;make_tuple(truediv(truediv(mcp, n), min(0.05348583127321411, n)), mul(pow(p, rc), min(n, p)), truediv(mul(po, m), neg(1)), expit(if_gt(mcp, mkd, mcp, p)));2.0;in;12.0;rpart;cbda214b-2016-456a-9140-6a03d12aeb10;0.8894;random_search_300;167141.0
1.0;make_tuple(truediv(truediv(mcp, n), min(0.05348583127321411, n)), mul(pow(p, rc), min(n, p)), truediv(mul(po, m), neg(1)), expit(if_gt(mcp, mkd, mcp, p)));2.0;out;12.0;rpart;cbda214b-2016-456a-9140-6a03d12aeb10;0.9654;random_search_300;167141.0
1.0;make_tuple(truediv(truediv(149, m), truediv(n, mcp)), truediv(neg(113), neg(mkd)), if_gt(max(xvar, 21), neg(257), neg(mcp), min(mcp, n)), mul(neg(po), sub(xvar, xvar)));2.0;in;15.0;rpart;3dae845a-733a-4645-b628-e2f34856a849;0.8749;random_search_300;146824.0
1.0;make_tuple(truediv(truediv(149, m), truediv(n, mcp)), truediv(neg(113), neg(mkd)), if_gt(max(xvar, 21), neg(257), neg(mcp), min(mcp, n)), mul(neg(po), sub(xvar, xvar)));2.0;out;15.0;rpart;3dae845a-733a-4645-b628-e2f34856a849;0.9924;random_search_300;146824.0
1.0;make_tuple(truediv(mul(mcp, 17), add(0.025364796606276996, n)), max(pow(0.013804236866581814, 444), max(160, mcp)), sub(neg(rc), pow(0.03795498183102897, mcp)), mul(add(mcp, m), max(mcp, rc)));2.0;in;13.0;rpart;4c2eacb1-00a0-449d-bd5e-0c57bc5a2ec1;0.8837;random_search_300;3510.0
1.0;make_tuple(truediv(mul(mcp, 17), add(0.025364796606276996, n)), max(pow(0.013804236866581814, 444), max(160, mcp)), sub(neg(rc), pow(0.03795498183102897, mcp)), mul(add(mcp, m), max(mcp, rc)));2.0;out;13.0;rpart;4c2eacb1-00a0-449d-bd5e-0c57bc5a2ec1;0.9793;random_search_300;3510.0
1.0;make_tuple(pow(truediv(mcp, n), expit(xvar)), sub(max(xvar, n), max(rc, 0.4116937691732057)), sub(neg(mkd), truediv(n, mcp)), if_gt(add(31, mkd), if_gt(p, n, xvar, xvar), neg(3), pow(xvar, xvar)));2.0;in;15.0;rpart;45f89710-33e7-47d0-bdfa-ce80d0380e9d;0.8786;random_search_300;28.0
1.0;make_tuple(pow(truediv(mcp, n), expit(xvar)), sub(max(xvar, n), max(rc, 0.4116937691732057)), sub(neg(mkd), truediv(n, mcp)), if_gt(add(31, mkd), if_gt(p, n, xvar, xvar), neg(3), pow(xvar, xvar)));2.0;out;15.0;rpart;45f89710-33e7-47d0-bdfa-ce80d0380e9d;0.995;random_search_300;28.0
1.0;make_tuple(truediv(mcp, 340), max(m, p), mul(rc, mkd), truediv(po, p));2.0;in;5.0;rpart;db92bcc2-96f0-4a3d-9e71-cf7cbc08f557;0.8723;random_search_300;145681.0
1.0;make_tuple(truediv(mcp, 340), max(m, p), mul(rc, mkd), truediv(po, p));2.0;out;5.0;rpart;db92bcc2-96f0-4a3d-9e71-cf7cbc08f557;0.91;random_search_300;145681.0
1.0;make_tuple(pow(min(mcp, 0.07222427871786427), if_gt(0.014563294054321727, 919, p, m)), mul(max(0.048256926339760205, po), max(12, m)), sub(neg(p), mul(n, n)), mul(neg(m), expit(mcp)));2.0;in;13.0;rpart;6c388395-a068-48dd-94e1-10f8d4d56cd3;0.8781;random_search_300;3560.0
1.0;make_tuple(pow(min(mcp, 0.07222427871786427), if_gt(0.014563294054321727, 919, p, m)), mul(max(0.048256926339760205, po), max(12, m)), sub(neg(p), mul(n, n)), mul(neg(m), expit(mcp)));2.0;out;13.0;rpart;6c388395-a068-48dd-94e1-10f8d4d56cd3;0.4325;random_search_300;3560.0
1.0;make_tuple(truediv(expit(mcp), pow(m, 7)), add(add(n, 0.020290036092119157), neg(36)), pow(truediv(po, po), neg(po)), neg(add(0.006604713249119754, po)));2.0;in;12.0;rpart;5b68c7eb-7d3d-40bc-90de-19576f029f5a;0.8741;random_search_300;168911.0
1.0;make_tuple(truediv(expit(mcp), pow(m, 7)), add(add(n, 0.020290036092119157), neg(36)), pow(truediv(po, po), neg(po)), neg(add(0.006604713249119754, po)));2.0;out;12.0;rpart;5b68c7eb-7d3d-40bc-90de-19576f029f5a;0.9525;random_search_300;168911.0
1.0;make_tuple(pow(mcp, 34), truediv(xvar, mkd), expit(mcp), min(mkd, xvar));2.0;in;5.0;rpart;aed8072f-6b71-4405-8c7e-21b55e9493dd;0.8767;random_search_300;3913.0
1.0;make_tuple(pow(mcp, 34), truediv(xvar, mkd), expit(mcp), min(mkd, xvar));2.0;out;5.0;rpart;aed8072f-6b71-4405-8c7e-21b55e9493dd;0.3723;random_search_300;3913.0
1.0;make_tuple(pow(0.04306576829921906, m), max(p, xvar), pow(mkd, xvar), neg(mkd));2.0;in;5.0;rpart;8caed228-8ec5-43d6-88c0-6426e93e491e;0.8723;random_search_300;168329.0
1.0;make_tuple(pow(0.04306576829921906, m), max(p, xvar), pow(mkd, xvar), neg(mkd));2.0;out;5.0;rpart;8caed228-8ec5-43d6-88c0-6426e93e491e;0.9745;random_search_300;168329.0
1.0;make_tuple(if_gt(max(mcp, po), neg(3), truediv(mcp, 283), sub(694, rc)), max(mul(10, m), min(0.08165117397040046, 2)), neg(add(rc, p)), min(mul(340, rc), add(mkd, p)));2.0;in;14.0;rpart;f7298ef6-cc98-4a88-83bd-05ac4477a71d;0.8803;random_search_300;9970.0
1.0;make_tuple(if_gt(max(mcp, po), neg(3), truediv(mcp, 283), sub(694, rc)), max(mul(10, m), min(0.08165117397040046, 2)), neg(add(rc, p)), min(mul(340, rc), add(mkd, p)));2.0;out;14.0;rpart;f7298ef6-cc98-4a88-83bd-05ac4477a71d;0.816;random_search_300;9970.0
1.0;make_tuple(pow(0.07958159430009284, m), max(p, 57), truediv(po, po), add(rc, 22));2.0;in;5.0;rpart;736425dc-3eb2-49c1-88f9-0cb36c364f74;0.8773;random_search_300;9946.0
1.0;make_tuple(pow(0.07958159430009284, m), max(p, 57), truediv(po, po), add(rc, 22));2.0;out;5.0;rpart;736425dc-3eb2-49c1-88f9-0cb36c364f74;0.9427;random_search_300;9946.0
1.0;make_tuple(pow(0.08289464691096313, m), add(p, mkd), expit(m), sub(m, 232));2.0;in;5.0;rpart;d6f7ac0a-feb9-4cf5-adcf-b45aebfc4215;0.872;random_search_300;3.0
1.0;make_tuple(pow(0.08289464691096313, m), add(p, mkd), expit(m), sub(m, 232));2.0;out;5.0;rpart;d6f7ac0a-feb9-4cf5-adcf-b45aebfc4215;0.9602;random_search_300;3.0
1.0;make_tuple(truediv(pow(p, mcp), sub(n, mkd)), sub(truediv(m, mcp), sub(m, p)), expit(min(p, mkd)), max(sub(mkd, xvar), truediv(po, po)));2.0;in;12.0;rpart;e72f69db-65f6-460b-bd95-d940414200ba;0.884;random_search_300;3561.0
1.0;make_tuple(truediv(pow(p, mcp), sub(n, mkd)), sub(truediv(m, mcp), sub(m, p)), expit(min(p, mkd)), max(sub(mkd, xvar), truediv(po, po)));2.0;out;12.0;rpart;e72f69db-65f6-460b-bd95-d940414200ba;0.8223;random_search_300;3561.0
1.0;make_tuple(mul(mcp, 0.00320232505051518), sub(p, rc), neg(xvar), neg(mcp));2.0;in;5.0;rpart;046d2f17-985a-42a1-a230-70c2facf385d;0.8704;random_search_300;16.0
1.0;make_tuple(mul(mcp, 0.00320232505051518), sub(p, rc), neg(xvar), neg(mcp));2.0;out;5.0;rpart;046d2f17-985a-42a1-a230-70c2facf385d;0.9766;random_search_300;16.0
1.0;make_tuple(truediv(pow(mcp, m), max(124, xvar)), mul(max(n, 0.039476358194168636), max(rc, n)), neg(truediv(p, n)), neg(pow(xvar, 0.21699566059192643)));2.0;in;11.0;rpart;46788c0a-bcfc-443c-b2f1-ad41fb404826;0.8737;random_search_300;168330.0
1.0;make_tuple(truediv(pow(mcp, m), max(124, xvar)), mul(max(n, 0.039476358194168636), max(rc, n)), neg(truediv(p, n)), neg(pow(xvar, 0.21699566059192643)));2.0;out;11.0;rpart;46788c0a-bcfc-443c-b2f1-ad41fb404826;0.9772;random_search_300;168330.0
1.0;make_tuple(pow(neg(0.09506380696103553), if_gt(po, po, po, m)), add(min(p, 13), add(3, m)), add(sub(xvar, 0.636250231878105), pow(16, mkd)), truediv(sub(mcp, rc), expit(xvar)));2.0;in;13.0;rpart;225f1473-12e6-4915-a717-24627b5213ec;0.8733;random_search_300;9964.0
1.0;make_tuple(pow(neg(0.09506380696103553), if_gt(po, po, po, m)), add(min(p, 13), add(3, m)), add(sub(xvar, 0.636250231878105), pow(16, mkd)), truediv(sub(mcp, rc), expit(xvar)));2.0;out;13.0;rpart;225f1473-12e6-4915-a717-24627b5213ec;0.9506;random_search_300;9964.0
1.0;make_tuple(pow(0.06630352336468143, m), truediv(p, mcp), neg(po), expit(m));2.0;in;5.0;rpart;7f0feafa-f982-49bf-8572-8b5ad96bb2c3;0.8759;random_search_300;168910.0
1.0;make_tuple(pow(0.06630352336468143, m), truediv(p, mcp), neg(po), expit(m));2.0;out;5.0;rpart;7f0feafa-f982-49bf-8572-8b5ad96bb2c3;0.9846;random_search_300;168910.0
1.0;make_tuple(pow(0.0532236465852642, m), max(p, mkd), expit(mcp), neg(17));2.0;in;5.0;rpart;b042cb6e-2116-4ee1-b990-342b8ce7f41a;0.8759;random_search_300;11.0
1.0;make_tuple(pow(0.0532236465852642, m), max(p, mkd), expit(mcp), neg(17));2.0;out;5.0;rpart;b042cb6e-2116-4ee1-b990-342b8ce7f41a;0.9674;random_search_300;11.0
1.0;make_tuple(truediv(sub(4, m), truediv(n, 8)), truediv(mul(xvar, n), mul(mcp, 23)), add(mul(xvar, 0.0023080708560482754), min(166, mcp)), sub(neg(n), pow(p, xvar)));2.0;in;13.0;rpart;46c6f484-0d6f-4b80-b00a-9b181850abd3;0.8931;random_search_300;3945.0
1.0;make_tuple(truediv(sub(4, m), truediv(n, 8)), truediv(mul(xvar, n), mul(mcp, 23)), add(mul(xvar, 0.0023080708560482754), min(166, mcp)), sub(neg(n), pow(p, xvar)));2.0;out;13.0;rpart;46c6f484-0d6f-4b80-b00a-9b181850abd3;0.6052;random_search_300;3945.0
1.0;make_tuple(truediv(0.0062784808346559385, m), add(p, xvar), max(6, xvar), add(xvar, mkd));2.0;in;5.0;rpart;581100ae-7c13-4384-a645-bf112ea4d0ac;0.8747;random_search_300;23.0
1.0;make_tuple(truediv(0.0062784808346559385, m), add(p, xvar), max(6, xvar), add(xvar, mkd));2.0;out;5.0;rpart;581100ae-7c13-4384-a645-bf112ea4d0ac;0.7871;random_search_300;23.0
1.0;make_tuple(pow(0.06535052596456828, m), max(po, 12), truediv(xvar, 226), expit(15));2.0;in;5.0;rpart;33d2508c-99d9-4a25-8b98-49aced72e915;0.8739;random_search_300;45.0
1.0;make_tuple(pow(0.06535052596456828, m), max(po, 12), truediv(xvar, 226), expit(15));2.0;out;5.0;rpart;33d2508c-99d9-4a25-8b98-49aced72e915;0.9865;random_search_300;45.0
